id,visitors
air_232dcee6f7c51d37_2017-04-30,7.639
air_232dcee6f7c51d37_2017-05-01,5.244
air_232dcee6f7c51d37_2017-05-02,6.275
air_232dcee6f7c51d37_2017-05-03,6.283
air_232dcee6f7c51d37_2017-05-04,5.972
air_232dcee6f7c51d37_2017-05-05,6.774
air_232dcee6f7c51d37_2017-05-06,7.039
air_232dcee6f7c51d37_2017-05-07,7.191
air_232dcee6f7c51d37_2017-05-08,5.287
air_232dcee6f7c51d37_2017-05-09,5.387
air_232dcee6f7c51d37_2017-05-10,5.466
air_232dcee6f7c51d37_2017-05-11,4.687
air_232dcee6f7c51d37_2017-05-12,6.309
air_232dcee6f7c51d37_2017-05-13,7.353
air_232dcee6f7c51d37_2017-05-14,7.368
air_232dcee6f7c51d37_2017-05-15,5.382
air_232dcee6f7c51d37_2017-05-16,5.353
air_232dcee6f7c51d37_2017-05-17,5.521
air_232dcee6f7c51d37_2017-05-18,4.705
air_232dcee6f7c51d37_2017-05-19,5.941
air_232dcee6f7c51d37_2017-05-20,7.292
air_232dcee6f7c51d37_2017-05-21,7.233
air_232dcee6f7c51d37_2017-05-22,5.054
air_232dcee6f7c51d37_2017-05-23,5.204
air_232dcee6f7c51d37_2017-05-24,5.246
air_232dcee6f7c51d37_2017-05-25,4.724
air_232dcee6f7c51d37_2017-05-26,5.686
air_232dcee6f7c51d37_2017-05-27,6.813
air_232dcee6f7c51d37_2017-05-28,7.342
air_232dcee6f7c51d37_2017-05-29,5.129
air_232dcee6f7c51d37_2017-05-30,5.200
air_232dcee6f7c51d37_2017-05-31,5.538
air_234d3dbf7f3d5a50_2017-04-23,8.186
air_234d3dbf7f3d5a50_2017-04-24,6.094
air_234d3dbf7f3d5a50_2017-04-25,6.204
air_234d3dbf7f3d5a50_2017-04-26,5.586
air_234d3dbf7f3d5a50_2017-04-27,2.769
air_234d3dbf7f3d5a50_2017-04-28,7.451
air_234d3dbf7f3d5a50_2017-04-29,14.732
air_234d3dbf7f3d5a50_2017-04-30,7.849
air_234d3dbf7f3d5a50_2017-05-01,5.898
air_234d3dbf7f3d5a50_2017-05-02,7.408
air_234d3dbf7f3d5a50_2017-05-03,6.994
air_234d3dbf7f3d5a50_2017-05-04,4.564
air_234d3dbf7f3d5a50_2017-05-05,7.578
air_234d3dbf7f3d5a50_2017-05-06,13.495
air_234d3dbf7f3d5a50_2017-05-07,7.772
air_234d3dbf7f3d5a50_2017-05-08,5.921
air_234d3dbf7f3d5a50_2017-05-09,5.911
air_234d3dbf7f3d5a50_2017-05-10,5.396
air_234d3dbf7f3d5a50_2017-05-11,3.004
air_234d3dbf7f3d5a50_2017-05-12,6.784
air_234d3dbf7f3d5a50_2017-05-13,13.585
air_234d3dbf7f3d5a50_2017-05-14,7.654
air_234d3dbf7f3d5a50_2017-05-15,5.761
air_234d3dbf7f3d5a50_2017-05-16,5.846
air_234d3dbf7f3d5a50_2017-05-17,5.530
air_234d3dbf7f3d5a50_2017-05-18,2.999
air_234d3dbf7f3d5a50_2017-05-19,6.700
air_234d3dbf7f3d5a50_2017-05-20,13.590
air_234d3dbf7f3d5a50_2017-05-21,7.737
air_234d3dbf7f3d5a50_2017-05-22,5.904
air_234d3dbf7f3d5a50_2017-05-23,5.924
air_234d3dbf7f3d5a50_2017-05-24,5.513
air_234d3dbf7f3d5a50_2017-05-25,2.841
air_234d3dbf7f3d5a50_2017-05-26,6.586
air_234d3dbf7f3d5a50_2017-05-27,13.063
air_234d3dbf7f3d5a50_2017-05-28,7.730
air_234d3dbf7f3d5a50_2017-05-29,6.086
air_234d3dbf7f3d5a50_2017-05-30,6.002
air_234d3dbf7f3d5a50_2017-05-31,6.717
air_23e1b11aee2a1407_2017-04-23,65.891
air_23e1b11aee2a1407_2017-04-24,30.583
air_23e1b11aee2a1407_2017-04-25,37.809
air_23e1b11aee2a1407_2017-04-26,23.761
air_23e1b11aee2a1407_2017-04-27,28.515
air_23e1b11aee2a1407_2017-04-28,31.774
air_23e1b11aee2a1407_2017-04-29,59.489
air_23e1b11aee2a1407_2017-04-30,58.051
air_23e1b11aee2a1407_2017-05-01,29.558
air_23e1b11aee2a1407_2017-05-02,36.329
air_23e1b11aee2a1407_2017-05-03,26.127
air_23e1b11aee2a1407_2017-05-04,33.107
air_23e1b11aee2a1407_2017-05-05,19.986
air_23e1b11aee2a1407_2017-05-06,55.680
air_23e1b11aee2a1407_2017-05-07,58.065
air_23e1b11aee2a1407_2017-05-08,29.376
air_23e1b11aee2a1407_2017-05-09,36.645
air_23e1b11aee2a1407_2017-05-10,22.775
air_23e1b11aee2a1407_2017-05-11,26.821
air_23e1b11aee2a1407_2017-05-12,29.699
air_23e1b11aee2a1407_2017-05-13,59.030
air_23e1b11aee2a1407_2017-05-14,62.429
air_23e1b11aee2a1407_2017-05-15,28.306
air_23e1b11aee2a1407_2017-05-16,36.333
air_23e1b11aee2a1407_2017-05-17,23.044
air_23e1b11aee2a1407_2017-05-18,25.550
air_23e1b11aee2a1407_2017-05-19,29.712
air_23e1b11aee2a1407_2017-05-20,59.445
air_23e1b11aee2a1407_2017-05-21,62.742
air_23e1b11aee2a1407_2017-05-22,27.554
air_23e1b11aee2a1407_2017-05-23,35.184
air_23e1b11aee2a1407_2017-05-24,21.061
air_23e1b11aee2a1407_2017-05-25,23.210
air_23e1b11aee2a1407_2017-05-26,27.627
air_23e1b11aee2a1407_2017-05-27,54.224
air_23e1b11aee2a1407_2017-05-28,60.896
air_23e1b11aee2a1407_2017-05-29,26.490
air_23e1b11aee2a1407_2017-05-30,33.450
air_23e1b11aee2a1407_2017-05-31,23.284
air_23ee674e91469086_2017-04-23,33.108
air_23ee674e91469086_2017-04-24,21.084
air_23ee674e91469086_2017-04-25,22.415
air_23ee674e91469086_2017-04-26,14.145
air_23ee674e91469086_2017-04-27,22.901
air_23ee674e91469086_2017-04-28,26.639
air_23ee674e91469086_2017-04-29,36.822
air_23ee674e91469086_2017-04-30,33.518
air_23ee674e91469086_2017-05-01,21.757
air_23ee674e91469086_2017-05-02,29.122
air_23ee674e91469086_2017-05-03,18.701
air_23ee674e91469086_2017-05-04,31.983
air_23ee674e91469086_2017-05-05,29.295
air_23ee674e91469086_2017-05-06,35.973
air_23ee674e91469086_2017-05-07,31.103
air_23ee674e91469086_2017-05-08,20.735
air_23ee674e91469086_2017-05-09,20.735
air_23ee674e91469086_2017-05-10,13.234
air_23ee674e91469086_2017-05-11,21.435
air_23ee674e91469086_2017-05-12,24.315
air_23ee674e91469086_2017-05-13,35.429
air_23ee674e91469086_2017-05-14,30.755
air_23ee674e91469086_2017-05-15,19.979
air_23ee674e91469086_2017-05-16,20.324
air_23ee674e91469086_2017-05-17,13.256
air_23ee674e91469086_2017-05-18,21.356
air_23ee674e91469086_2017-05-19,23.561
air_23ee674e91469086_2017-05-20,34.931
air_23ee674e91469086_2017-05-21,29.612
air_23ee674e91469086_2017-05-22,19.797
air_23ee674e91469086_2017-05-23,18.945
air_23ee674e91469086_2017-05-24,12.920
air_23ee674e91469086_2017-05-25,20.320
air_23ee674e91469086_2017-05-26,22.152
air_23ee674e91469086_2017-05-27,31.659
air_23ee674e91469086_2017-05-28,27.736
air_23ee674e91469086_2017-05-29,19.589
air_23ee674e91469086_2017-05-30,19.743
air_23ee674e91469086_2017-05-31,15.213
air_24b9b2a020826ede_2017-04-23,11.517
air_24b9b2a020826ede_2017-04-24,14.727
air_24b9b2a020826ede_2017-04-25,21.005
air_24b9b2a020826ede_2017-04-26,25.415
air_24b9b2a020826ede_2017-04-27,25.994
air_24b9b2a020826ede_2017-04-28,41.292
air_24b9b2a020826ede_2017-04-29,33.964
air_24b9b2a020826ede_2017-04-30,11.346
air_24b9b2a020826ede_2017-05-01,14.646
air_24b9b2a020826ede_2017-05-02,34.063
air_24b9b2a020826ede_2017-05-03,24.208
air_24b9b2a020826ede_2017-05-04,23.994
air_24b9b2a020826ede_2017-05-05,32.521
air_24b9b2a020826ede_2017-05-06,31.249
air_24b9b2a020826ede_2017-05-07,11.208
air_24b9b2a020826ede_2017-05-08,14.213
air_24b9b2a020826ede_2017-05-09,19.135
air_24b9b2a020826ede_2017-05-10,24.043
air_24b9b2a020826ede_2017-05-11,23.634
air_24b9b2a020826ede_2017-05-12,37.389
air_24b9b2a020826ede_2017-05-13,31.422
air_24b9b2a020826ede_2017-05-14,10.982
air_24b9b2a020826ede_2017-05-15,13.885
air_24b9b2a020826ede_2017-05-16,18.858
air_24b9b2a020826ede_2017-05-17,22.957
air_24b9b2a020826ede_2017-05-18,23.133
air_24b9b2a020826ede_2017-05-19,37.719
air_24b9b2a020826ede_2017-05-20,31.317
air_24b9b2a020826ede_2017-05-21,11.518
air_24b9b2a020826ede_2017-05-22,13.043
air_24b9b2a020826ede_2017-05-23,17.585
air_24b9b2a020826ede_2017-05-24,20.302
air_24b9b2a020826ede_2017-05-25,22.714
air_24b9b2a020826ede_2017-05-26,35.236
air_24b9b2a020826ede_2017-05-27,28.456
air_24b9b2a020826ede_2017-05-28,11.335
air_24b9b2a020826ede_2017-05-29,13.241
air_24b9b2a020826ede_2017-05-30,18.413
air_24b9b2a020826ede_2017-05-31,26.377
air_24e8414b9b07decb_2017-04-23,3.611
air_24e8414b9b07decb_2017-04-24,4.729
air_24e8414b9b07decb_2017-04-25,5.839
air_24e8414b9b07decb_2017-04-26,5.771
air_24e8414b9b07decb_2017-04-27,4.582
air_24e8414b9b07decb_2017-04-28,5.780
air_24e8414b9b07decb_2017-04-29,5.088
air_24e8414b9b07decb_2017-04-30,2.993
air_24e8414b9b07decb_2017-05-01,4.302
air_24e8414b9b07decb_2017-05-02,6.803
air_24e8414b9b07decb_2017-05-03,6.914
air_24e8414b9b07decb_2017-05-04,5.377
air_24e8414b9b07decb_2017-05-05,5.269
air_24e8414b9b07decb_2017-05-06,4.794
air_24e8414b9b07decb_2017-05-07,3.184
air_24e8414b9b07decb_2017-05-08,4.576
air_24e8414b9b07decb_2017-05-09,5.342
air_24e8414b9b07decb_2017-05-10,5.727
air_24e8414b9b07decb_2017-05-11,5.118
air_24e8414b9b07decb_2017-05-12,5.585
air_24e8414b9b07decb_2017-05-13,5.022
air_24e8414b9b07decb_2017-05-14,3.175
air_24e8414b9b07decb_2017-05-15,4.568
air_24e8414b9b07decb_2017-05-16,5.529
air_24e8414b9b07decb_2017-05-17,5.796
air_24e8414b9b07decb_2017-05-18,5.135
air_24e8414b9b07decb_2017-05-19,5.748
air_24e8414b9b07decb_2017-05-20,5.131
air_24e8414b9b07decb_2017-05-21,3.375
air_24e8414b9b07decb_2017-05-22,4.537
air_24e8414b9b07decb_2017-05-23,5.272
air_24e8414b9b07decb_2017-05-24,5.625
air_24e8414b9b07decb_2017-05-25,4.907
air_24e8414b9b07decb_2017-05-26,5.348
air_24e8414b9b07decb_2017-05-27,4.887
air_24e8414b9b07decb_2017-05-28,3.491
air_24e8414b9b07decb_2017-05-29,4.490
air_24e8414b9b07decb_2017-05-30,6.205
air_24e8414b9b07decb_2017-05-31,7.053
air_2545dd3a00f265e2_2017-04-23,52.924
air_2545dd3a00f265e2_2017-04-24,26.687
air_2545dd3a00f265e2_2017-04-25,23.798
air_2545dd3a00f265e2_2017-04-26,25.547
air_2545dd3a00f265e2_2017-04-27,0.985
air_2545dd3a00f265e2_2017-04-28,28.337
air_2545dd3a00f265e2_2017-04-29,52.618
air_2545dd3a00f265e2_2017-04-30,51.349
air_2545dd3a00f265e2_2017-05-01,25.264
air_2545dd3a00f265e2_2017-05-02,24.997
air_2545dd3a00f265e2_2017-05-03,34.356
air_2545dd3a00f265e2_2017-05-04,1.360
air_2545dd3a00f265e2_2017-05-05,31.149
air_2545dd3a00f265e2_2017-05-06,48.096
air_2545dd3a00f265e2_2017-05-07,47.061
air_2545dd3a00f265e2_2017-05-08,23.456
air_2545dd3a00f265e2_2017-05-09,21.374
air_2545dd3a00f265e2_2017-05-10,23.094
air_2545dd3a00f265e2_2017-05-11,1.355
air_2545dd3a00f265e2_2017-05-12,26.381
air_2545dd3a00f265e2_2017-05-13,47.080
air_2545dd3a00f265e2_2017-05-14,46.655
air_2545dd3a00f265e2_2017-05-15,22.690
air_2545dd3a00f265e2_2017-05-16,21.888
air_2545dd3a00f265e2_2017-05-17,22.809
air_2545dd3a00f265e2_2017-05-18,1.222
air_2545dd3a00f265e2_2017-05-19,26.285
air_2545dd3a00f265e2_2017-05-20,44.590
air_2545dd3a00f265e2_2017-05-21,44.598
air_2545dd3a00f265e2_2017-05-22,22.864
air_2545dd3a00f265e2_2017-05-23,20.583
air_2545dd3a00f265e2_2017-05-24,21.188
air_2545dd3a00f265e2_2017-05-25,1.187
air_2545dd3a00f265e2_2017-05-26,24.887
air_2545dd3a00f265e2_2017-05-27,42.598
air_2545dd3a00f265e2_2017-05-28,43.543
air_2545dd3a00f265e2_2017-05-29,22.491
air_2545dd3a00f265e2_2017-05-30,20.960
air_2545dd3a00f265e2_2017-05-31,27.947
air_256be208a979e023_2017-04-23,5.175
air_256be208a979e023_2017-04-24,2.213
air_256be208a979e023_2017-04-25,4.177
air_256be208a979e023_2017-04-26,5.077
air_256be208a979e023_2017-04-27,4.536
air_256be208a979e023_2017-04-28,7.477
air_256be208a979e023_2017-04-29,7.114
air_256be208a979e023_2017-04-30,4.348
air_256be208a979e023_2017-05-01,2.524
air_256be208a979e023_2017-05-02,6.094
air_256be208a979e023_2017-05-03,6.384
air_256be208a979e023_2017-05-04,5.751
air_256be208a979e023_2017-05-05,7.766
air_256be208a979e023_2017-05-06,7.324
air_256be208a979e023_2017-05-07,4.479
air_256be208a979e023_2017-05-08,2.448
air_256be208a979e023_2017-05-09,4.172
air_256be208a979e023_2017-05-10,4.955
air_256be208a979e023_2017-05-11,4.764
air_256be208a979e023_2017-05-12,6.613
air_256be208a979e023_2017-05-13,7.925
air_256be208a979e023_2017-05-14,4.726
air_256be208a979e023_2017-05-15,2.250
air_256be208a979e023_2017-05-16,4.053
air_256be208a979e023_2017-05-17,4.973
air_256be208a979e023_2017-05-18,4.608
air_256be208a979e023_2017-05-19,6.518
air_256be208a979e023_2017-05-20,7.762
air_256be208a979e023_2017-05-21,4.696
air_256be208a979e023_2017-05-22,2.267
air_256be208a979e023_2017-05-23,4.110
air_256be208a979e023_2017-05-24,4.924
air_256be208a979e023_2017-05-25,4.595
air_256be208a979e023_2017-05-26,6.354
air_256be208a979e023_2017-05-27,7.464
air_256be208a979e023_2017-05-28,4.895
air_256be208a979e023_2017-05-29,2.474
air_256be208a979e023_2017-05-30,4.148
air_256be208a979e023_2017-05-31,6.171
air_2570ccb93badde68_2017-04-23,46.394
air_2570ccb93badde68_2017-04-24,38.528
air_2570ccb93badde68_2017-04-25,30.819
air_2570ccb93badde68_2017-04-26,28.572
air_2570ccb93badde68_2017-04-27,31.641
air_2570ccb93badde68_2017-04-28,31.300
air_2570ccb93badde68_2017-04-29,45.292
air_2570ccb93badde68_2017-04-30,41.119
air_2570ccb93badde68_2017-05-01,37.049
air_2570ccb93badde68_2017-05-02,35.353
air_2570ccb93badde68_2017-05-03,39.243
air_2570ccb93badde68_2017-05-04,42.146
air_2570ccb93badde68_2017-05-05,33.080
air_2570ccb93badde68_2017-05-06,39.930
air_2570ccb93badde68_2017-05-07,43.668
air_2570ccb93badde68_2017-05-08,37.195
air_2570ccb93badde68_2017-05-09,29.244
air_2570ccb93badde68_2017-05-10,27.650
air_2570ccb93badde68_2017-05-11,29.388
air_2570ccb93badde68_2017-05-12,28.489
air_2570ccb93badde68_2017-05-13,42.594
air_2570ccb93badde68_2017-05-14,42.875
air_2570ccb93badde68_2017-05-15,35.908
air_2570ccb93badde68_2017-05-16,28.307
air_2570ccb93badde68_2017-05-17,26.675
air_2570ccb93badde68_2017-05-18,29.369
air_2570ccb93badde68_2017-05-19,27.747
air_2570ccb93badde68_2017-05-20,40.102
air_2570ccb93badde68_2017-05-21,41.282
air_2570ccb93badde68_2017-05-22,34.023
air_2570ccb93badde68_2017-05-23,26.306
air_2570ccb93badde68_2017-05-24,23.265
air_2570ccb93badde68_2017-05-25,27.058
air_2570ccb93badde68_2017-05-26,23.941
air_2570ccb93badde68_2017-05-27,37.064
air_2570ccb93badde68_2017-05-28,39.845
air_2570ccb93badde68_2017-05-29,32.881
air_2570ccb93badde68_2017-05-30,25.531
air_2570ccb93badde68_2017-05-31,27.986
air_258ad2619d7bff9a_2017-04-23,5.847
air_258ad2619d7bff9a_2017-04-24,17.167
air_258ad2619d7bff9a_2017-04-25,20.684
air_258ad2619d7bff9a_2017-04-26,26.149
air_258ad2619d7bff9a_2017-04-27,21.011
air_258ad2619d7bff9a_2017-04-28,42.888
air_258ad2619d7bff9a_2017-04-29,20.910
air_258ad2619d7bff9a_2017-04-30,5.763
air_258ad2619d7bff9a_2017-05-01,15.098
air_258ad2619d7bff9a_2017-05-02,28.755
air_258ad2619d7bff9a_2017-05-03,21.040
air_258ad2619d7bff9a_2017-05-04,19.985
air_258ad2619d7bff9a_2017-05-05,37.152
air_258ad2619d7bff9a_2017-05-06,24.281
air_258ad2619d7bff9a_2017-05-07,5.579
air_258ad2619d7bff9a_2017-05-08,16.606
air_258ad2619d7bff9a_2017-05-09,18.831
air_258ad2619d7bff9a_2017-05-10,22.673
air_258ad2619d7bff9a_2017-05-11,18.174
air_258ad2619d7bff9a_2017-05-12,39.939
air_258ad2619d7bff9a_2017-05-13,30.746
air_258ad2619d7bff9a_2017-05-14,5.760
air_258ad2619d7bff9a_2017-05-15,15.786
air_258ad2619d7bff9a_2017-05-16,19.107
air_258ad2619d7bff9a_2017-05-17,22.612
air_258ad2619d7bff9a_2017-05-18,18.402
air_258ad2619d7bff9a_2017-05-19,39.063
air_258ad2619d7bff9a_2017-05-20,30.261
air_258ad2619d7bff9a_2017-05-21,5.830
air_258ad2619d7bff9a_2017-05-22,15.722
air_258ad2619d7bff9a_2017-05-23,18.033
air_258ad2619d7bff9a_2017-05-24,21.028
air_258ad2619d7bff9a_2017-05-25,17.559
air_258ad2619d7bff9a_2017-05-26,35.398
air_258ad2619d7bff9a_2017-05-27,28.789
air_258ad2619d7bff9a_2017-05-28,5.969
air_258ad2619d7bff9a_2017-05-29,15.138
air_258ad2619d7bff9a_2017-05-30,18.590
air_258ad2619d7bff9a_2017-05-31,27.728
air_258dc112912fc458_2017-04-23,81.306
air_258dc112912fc458_2017-04-24,57.174
air_258dc112912fc458_2017-04-25,52.444
air_258dc112912fc458_2017-04-26,62.502
air_258dc112912fc458_2017-04-27,73.933
air_258dc112912fc458_2017-04-28,54.761
air_258dc112912fc458_2017-04-29,78.065
air_258dc112912fc458_2017-04-30,74.778
air_258dc112912fc458_2017-05-01,55.385
air_258dc112912fc458_2017-05-02,50.772
air_258dc112912fc458_2017-05-03,67.063
air_258dc112912fc458_2017-05-04,71.897
air_258dc112912fc458_2017-05-05,52.999
air_258dc112912fc458_2017-05-06,74.159
air_258dc112912fc458_2017-05-07,73.440
air_258dc112912fc458_2017-05-08,55.131
air_258dc112912fc458_2017-05-09,46.740
air_258dc112912fc458_2017-05-10,59.439
air_258dc112912fc458_2017-05-11,58.741
air_258dc112912fc458_2017-05-12,48.727
air_258dc112912fc458_2017-05-13,69.769
air_258dc112912fc458_2017-05-14,74.493
air_258dc112912fc458_2017-05-15,50.663
air_258dc112912fc458_2017-05-16,47.939
air_258dc112912fc458_2017-05-17,59.867
air_258dc112912fc458_2017-05-18,52.327
air_258dc112912fc458_2017-05-19,49.746
air_258dc112912fc458_2017-05-20,71.621
air_258dc112912fc458_2017-05-21,70.608
air_258dc112912fc458_2017-05-22,48.324
air_258dc112912fc458_2017-05-23,44.233
air_258dc112912fc458_2017-05-24,49.500
air_258dc112912fc458_2017-05-25,47.583
air_258dc112912fc458_2017-05-26,44.921
air_258dc112912fc458_2017-05-27,68.940
air_258dc112912fc458_2017-05-28,67.572
air_258dc112912fc458_2017-05-29,47.239
air_258dc112912fc458_2017-05-30,43.729
air_258dc112912fc458_2017-05-31,60.580
air_25c583983246b7b0_2017-04-23,15.721
air_25c583983246b7b0_2017-04-24,8.382
air_25c583983246b7b0_2017-04-25,12.156
air_25c583983246b7b0_2017-04-26,15.686
air_25c583983246b7b0_2017-04-27,15.275
air_25c583983246b7b0_2017-04-28,24.557
air_25c583983246b7b0_2017-04-29,28.857
air_25c583983246b7b0_2017-04-30,13.686
air_25c583983246b7b0_2017-05-01,8.366
air_25c583983246b7b0_2017-05-02,15.424
air_25c583983246b7b0_2017-05-03,22.366
air_25c583983246b7b0_2017-05-04,32.142
air_25c583983246b7b0_2017-05-05,23.027
air_25c583983246b7b0_2017-05-06,26.914
air_25c583983246b7b0_2017-05-07,14.097
air_25c583983246b7b0_2017-05-08,7.851
air_25c583983246b7b0_2017-05-09,11.681
air_25c583983246b7b0_2017-05-10,14.975
air_25c583983246b7b0_2017-05-11,13.393
air_25c583983246b7b0_2017-05-12,21.478
air_25c583983246b7b0_2017-05-13,26.067
air_25c583983246b7b0_2017-05-14,13.348
air_25c583983246b7b0_2017-05-15,8.209
air_25c583983246b7b0_2017-05-16,11.717
air_25c583983246b7b0_2017-05-17,14.017
air_25c583983246b7b0_2017-05-18,13.423
air_25c583983246b7b0_2017-05-19,21.729
air_25c583983246b7b0_2017-05-20,25.868
air_25c583983246b7b0_2017-05-21,13.634
air_25c583983246b7b0_2017-05-22,8.100
air_25c583983246b7b0_2017-05-23,11.340
air_25c583983246b7b0_2017-05-24,12.857
air_25c583983246b7b0_2017-05-25,12.680
air_25c583983246b7b0_2017-05-26,19.987
air_25c583983246b7b0_2017-05-27,23.334
air_25c583983246b7b0_2017-05-28,13.169
air_25c583983246b7b0_2017-05-29,8.137
air_25c583983246b7b0_2017-05-30,11.620
air_25c583983246b7b0_2017-05-31,21.449
air_25d8e5cc57dd87d9_2017-04-23,18.521
air_25d8e5cc57dd87d9_2017-04-24,20.514
air_25d8e5cc57dd87d9_2017-04-25,25.352
air_25d8e5cc57dd87d9_2017-04-26,23.533
air_25d8e5cc57dd87d9_2017-04-27,19.739
air_25d8e5cc57dd87d9_2017-04-28,30.468
air_25d8e5cc57dd87d9_2017-04-29,20.156
air_25d8e5cc57dd87d9_2017-04-30,16.968
air_25d8e5cc57dd87d9_2017-05-01,20.042
air_25d8e5cc57dd87d9_2017-05-02,28.629
air_25d8e5cc57dd87d9_2017-05-03,23.989
air_25d8e5cc57dd87d9_2017-05-04,17.121
air_25d8e5cc57dd87d9_2017-05-05,18.849
air_25d8e5cc57dd87d9_2017-05-06,19.833
air_25d8e5cc57dd87d9_2017-05-07,15.824
air_25d8e5cc57dd87d9_2017-05-08,19.743
air_25d8e5cc57dd87d9_2017-05-09,22.623
air_25d8e5cc57dd87d9_2017-05-10,21.228
air_25d8e5cc57dd87d9_2017-05-11,20.174
air_25d8e5cc57dd87d9_2017-05-12,27.793
air_25d8e5cc57dd87d9_2017-05-13,22.765
air_25d8e5cc57dd87d9_2017-05-14,15.314
air_25d8e5cc57dd87d9_2017-05-15,19.484
air_25d8e5cc57dd87d9_2017-05-16,22.346
air_25d8e5cc57dd87d9_2017-05-17,21.714
air_25d8e5cc57dd87d9_2017-05-18,19.809
air_25d8e5cc57dd87d9_2017-05-19,27.909
air_25d8e5cc57dd87d9_2017-05-20,22.599
air_25d8e5cc57dd87d9_2017-05-21,16.060
air_25d8e5cc57dd87d9_2017-05-22,19.131
air_25d8e5cc57dd87d9_2017-05-23,20.908
air_25d8e5cc57dd87d9_2017-05-24,20.364
air_25d8e5cc57dd87d9_2017-05-25,18.618
air_25d8e5cc57dd87d9_2017-05-26,25.301
air_25d8e5cc57dd87d9_2017-05-27,20.952
air_25d8e5cc57dd87d9_2017-05-28,15.606
air_25d8e5cc57dd87d9_2017-05-29,19.123
air_25d8e5cc57dd87d9_2017-05-30,21.765
air_25d8e5cc57dd87d9_2017-05-31,26.329
air_25e9888d30b386df_2017-04-23,2.320
air_25e9888d30b386df_2017-04-24,1.691
air_25e9888d30b386df_2017-04-25,3.236
air_25e9888d30b386df_2017-04-26,2.970
air_25e9888d30b386df_2017-04-27,3.300
air_25e9888d30b386df_2017-04-28,7.016
air_25e9888d30b386df_2017-04-29,4.271
air_25e9888d30b386df_2017-04-30,2.139
air_25e9888d30b386df_2017-05-01,1.557
air_25e9888d30b386df_2017-05-02,5.441
air_25e9888d30b386df_2017-05-03,6.881
air_25e9888d30b386df_2017-05-04,4.414
air_25e9888d30b386df_2017-05-05,7.143
air_25e9888d30b386df_2017-05-06,3.792
air_25e9888d30b386df_2017-05-07,2.013
air_25e9888d30b386df_2017-05-08,1.527
air_25e9888d30b386df_2017-05-09,3.344
air_25e9888d30b386df_2017-05-10,3.725
air_25e9888d30b386df_2017-05-11,3.514
air_25e9888d30b386df_2017-05-12,6.299
air_25e9888d30b386df_2017-05-13,4.106
air_25e9888d30b386df_2017-05-14,2.093
air_25e9888d30b386df_2017-05-15,1.425
air_25e9888d30b386df_2017-05-16,3.339
air_25e9888d30b386df_2017-05-17,3.729
air_25e9888d30b386df_2017-05-18,3.591
air_25e9888d30b386df_2017-05-19,6.201
air_25e9888d30b386df_2017-05-20,4.029
air_25e9888d30b386df_2017-05-21,2.106
air_25e9888d30b386df_2017-05-22,1.463
air_25e9888d30b386df_2017-05-23,3.373
air_25e9888d30b386df_2017-05-24,3.292
air_25e9888d30b386df_2017-05-25,3.458
air_25e9888d30b386df_2017-05-26,6.029
air_25e9888d30b386df_2017-05-27,4.048
air_25e9888d30b386df_2017-05-28,2.368
air_25e9888d30b386df_2017-05-29,1.459
air_25e9888d30b386df_2017-05-30,3.434
air_25e9888d30b386df_2017-05-31,4.940
air_2634e41551e9807d_2017-04-23,4.432
air_2634e41551e9807d_2017-04-24,5.610
air_2634e41551e9807d_2017-04-25,11.781
air_2634e41551e9807d_2017-04-26,10.241
air_2634e41551e9807d_2017-04-27,8.478
air_2634e41551e9807d_2017-04-28,18.346
air_2634e41551e9807d_2017-04-29,13.213
air_2634e41551e9807d_2017-04-30,3.915
air_2634e41551e9807d_2017-05-01,5.151
air_2634e41551e9807d_2017-05-02,14.475
air_2634e41551e9807d_2017-05-03,16.122
air_2634e41551e9807d_2017-05-04,15.184
air_2634e41551e9807d_2017-05-05,17.604
air_2634e41551e9807d_2017-05-06,10.880
air_2634e41551e9807d_2017-05-07,3.838
air_2634e41551e9807d_2017-05-08,5.725
air_2634e41551e9807d_2017-05-09,10.901
air_2634e41551e9807d_2017-05-10,9.574
air_2634e41551e9807d_2017-05-11,8.212
air_2634e41551e9807d_2017-05-12,14.433
air_2634e41551e9807d_2017-05-13,11.907
air_2634e41551e9807d_2017-05-14,3.975
air_2634e41551e9807d_2017-05-15,5.405
air_2634e41551e9807d_2017-05-16,11.009
air_2634e41551e9807d_2017-05-17,9.625
air_2634e41551e9807d_2017-05-18,8.154
air_2634e41551e9807d_2017-05-19,14.331
air_2634e41551e9807d_2017-05-20,11.674
air_2634e41551e9807d_2017-05-21,3.933
air_2634e41551e9807d_2017-05-22,5.536
air_2634e41551e9807d_2017-05-23,10.711
air_2634e41551e9807d_2017-05-24,9.329
air_2634e41551e9807d_2017-05-25,7.600
air_2634e41551e9807d_2017-05-26,13.037
air_2634e41551e9807d_2017-05-27,11.290
air_2634e41551e9807d_2017-05-28,4.128
air_2634e41551e9807d_2017-05-29,5.467
air_2634e41551e9807d_2017-05-30,10.801
air_2634e41551e9807d_2017-05-31,14.393
air_26c5bbeb7bb82bf1_2017-04-23,36.277
air_26c5bbeb7bb82bf1_2017-04-24,26.642
air_26c5bbeb7bb82bf1_2017-04-25,19.422
air_26c5bbeb7bb82bf1_2017-04-26,23.096
air_26c5bbeb7bb82bf1_2017-04-27,23.123
air_26c5bbeb7bb82bf1_2017-04-28,23.297
