id,visitors
air_4b55d8aea1d2b395_2017-05-29,25.948
air_4b55d8aea1d2b395_2017-05-30,23.066
air_4b55d8aea1d2b395_2017-05-31,24.292
air_4b9085d0d46a6211_2017-04-23,1.610
air_4b9085d0d46a6211_2017-04-24,32.781
air_4b9085d0d46a6211_2017-04-25,25.232
air_4b9085d0d46a6211_2017-04-26,27.668
air_4b9085d0d46a6211_2017-04-27,25.214
air_4b9085d0d46a6211_2017-04-28,32.308
air_4b9085d0d46a6211_2017-04-29,15.791
air_4b9085d0d46a6211_2017-04-30,1.140
air_4b9085d0d46a6211_2017-05-01,31.638
air_4b9085d0d46a6211_2017-05-02,28.335
air_4b9085d0d46a6211_2017-05-03,29.126
air_4b9085d0d46a6211_2017-05-04,25.120
air_4b9085d0d46a6211_2017-05-05,29.018
air_4b9085d0d46a6211_2017-05-06,19.086
air_4b9085d0d46a6211_2017-05-07,0.999
air_4b9085d0d46a6211_2017-05-08,33.327
air_4b9085d0d46a6211_2017-05-09,24.851
air_4b9085d0d46a6211_2017-05-10,27.523
air_4b9085d0d46a6211_2017-05-11,24.785
air_4b9085d0d46a6211_2017-05-12,31.413
air_4b9085d0d46a6211_2017-05-13,26.429
air_4b9085d0d46a6211_2017-05-14,1.298
air_4b9085d0d46a6211_2017-05-15,32.161
air_4b9085d0d46a6211_2017-05-16,24.495
air_4b9085d0d46a6211_2017-05-17,27.197
air_4b9085d0d46a6211_2017-05-18,24.171
air_4b9085d0d46a6211_2017-05-19,30.779
air_4b9085d0d46a6211_2017-05-20,26.308
air_4b9085d0d46a6211_2017-05-21,1.400
air_4b9085d0d46a6211_2017-05-22,31.645
air_4b9085d0d46a6211_2017-05-23,23.262
air_4b9085d0d46a6211_2017-05-24,26.590
air_4b9085d0d46a6211_2017-05-25,23.686
air_4b9085d0d46a6211_2017-05-26,29.741
air_4b9085d0d46a6211_2017-05-27,25.458
air_4b9085d0d46a6211_2017-05-28,1.560
air_4b9085d0d46a6211_2017-05-29,32.379
air_4b9085d0d46a6211_2017-05-30,24.352
air_4b9085d0d46a6211_2017-05-31,31.631
air_4beac252540f865e_2017-04-23,40.287
air_4beac252540f865e_2017-04-24,13.762
air_4beac252540f865e_2017-04-25,35.669
air_4beac252540f865e_2017-04-26,34.943
air_4beac252540f865e_2017-04-27,37.239
air_4beac252540f865e_2017-04-28,54.870
air_4beac252540f865e_2017-04-29,57.332
air_4beac252540f865e_2017-04-30,32.556
air_4beac252540f865e_2017-05-01,13.677
air_4beac252540f865e_2017-05-02,36.798
air_4beac252540f865e_2017-05-03,32.630
air_4beac252540f865e_2017-05-04,40.708
air_4beac252540f865e_2017-05-05,44.832
air_4beac252540f865e_2017-05-06,52.795
air_4beac252540f865e_2017-05-07,34.613
air_4beac252540f865e_2017-05-08,12.896
air_4beac252540f865e_2017-05-09,34.333
air_4beac252540f865e_2017-05-10,32.367
air_4beac252540f865e_2017-05-11,35.741
air_4beac252540f865e_2017-05-12,49.311
air_4beac252540f865e_2017-05-13,53.454
air_4beac252540f865e_2017-05-14,38.630
air_4beac252540f865e_2017-05-15,13.015
air_4beac252540f865e_2017-05-16,33.601
air_4beac252540f865e_2017-05-17,32.539
air_4beac252540f865e_2017-05-18,34.858
air_4beac252540f865e_2017-05-19,49.475
air_4beac252540f865e_2017-05-20,54.038
air_4beac252540f865e_2017-05-21,38.839
air_4beac252540f865e_2017-05-22,12.471
air_4beac252540f865e_2017-05-23,31.875
air_4beac252540f865e_2017-05-24,31.899
air_4beac252540f865e_2017-05-25,34.156
air_4beac252540f865e_2017-05-26,48.144
air_4beac252540f865e_2017-05-27,52.186
air_4beac252540f865e_2017-05-28,38.804
air_4beac252540f865e_2017-05-29,12.934
air_4beac252540f865e_2017-05-30,33.224
air_4beac252540f865e_2017-05-31,37.834
air_4c2ed28f3f19ca52_2017-04-23,12.684
air_4c2ed28f3f19ca52_2017-04-24,10.524
air_4c2ed28f3f19ca52_2017-04-25,10.250
air_4c2ed28f3f19ca52_2017-04-26,9.506
air_4c2ed28f3f19ca52_2017-04-27,11.367
air_4c2ed28f3f19ca52_2017-04-28,14.045
air_4c2ed28f3f19ca52_2017-04-29,13.520
air_4c2ed28f3f19ca52_2017-04-30,11.560
air_4c2ed28f3f19ca52_2017-05-01,10.523
air_4c2ed28f3f19ca52_2017-05-02,13.058
air_4c2ed28f3f19ca52_2017-05-03,14.067
air_4c2ed28f3f19ca52_2017-05-04,16.728
air_4c2ed28f3f19ca52_2017-05-05,13.979
air_4c2ed28f3f19ca52_2017-05-06,14.108
air_4c2ed28f3f19ca52_2017-05-07,11.577
air_4c2ed28f3f19ca52_2017-05-08,11.117
air_4c2ed28f3f19ca52_2017-05-09,9.457
air_4c2ed28f3f19ca52_2017-05-10,9.177
air_4c2ed28f3f19ca52_2017-05-11,10.903
air_4c2ed28f3f19ca52_2017-05-12,12.744
air_4c2ed28f3f19ca52_2017-05-13,15.355
air_4c2ed28f3f19ca52_2017-05-14,12.073
air_4c2ed28f3f19ca52_2017-05-15,10.273
air_4c2ed28f3f19ca52_2017-05-16,9.478
air_4c2ed28f3f19ca52_2017-05-17,9.603
air_4c2ed28f3f19ca52_2017-05-18,10.836
air_4c2ed28f3f19ca52_2017-05-19,12.672
air_4c2ed28f3f19ca52_2017-05-20,15.276
air_4c2ed28f3f19ca52_2017-05-21,12.057
air_4c2ed28f3f19ca52_2017-05-22,10.251
air_4c2ed28f3f19ca52_2017-05-23,9.287
air_4c2ed28f3f19ca52_2017-05-24,9.457
air_4c2ed28f3f19ca52_2017-05-25,10.607
air_4c2ed28f3f19ca52_2017-05-26,12.346
air_4c2ed28f3f19ca52_2017-05-27,14.834
air_4c2ed28f3f19ca52_2017-05-28,12.126
air_4c2ed28f3f19ca52_2017-05-29,10.568
air_4c2ed28f3f19ca52_2017-05-30,9.626
air_4c2ed28f3f19ca52_2017-05-31,12.082
air_4c665a2bfff0da3b_2017-04-23,2.918
air_4c665a2bfff0da3b_2017-04-24,2.057
air_4c665a2bfff0da3b_2017-04-25,6.152
air_4c665a2bfff0da3b_2017-04-26,6.408
air_4c665a2bfff0da3b_2017-04-27,5.472
air_4c665a2bfff0da3b_2017-04-28,6.268
air_4c665a2bfff0da3b_2017-04-29,8.081
air_4c665a2bfff0da3b_2017-04-30,2.820
air_4c665a2bfff0da3b_2017-05-01,2.196
air_4c665a2bfff0da3b_2017-05-02,7.284
air_4c665a2bfff0da3b_2017-05-03,8.090
air_4c665a2bfff0da3b_2017-05-04,6.633
air_4c665a2bfff0da3b_2017-05-05,6.591
air_4c665a2bfff0da3b_2017-05-06,7.709
air_4c665a2bfff0da3b_2017-05-07,2.730
air_4c665a2bfff0da3b_2017-05-08,2.168
air_4c665a2bfff0da3b_2017-05-09,6.137
air_4c665a2bfff0da3b_2017-05-10,6.696
air_4c665a2bfff0da3b_2017-05-11,5.857
air_4c665a2bfff0da3b_2017-05-12,6.329
air_4c665a2bfff0da3b_2017-05-13,8.357
air_4c665a2bfff0da3b_2017-05-14,2.939
air_4c665a2bfff0da3b_2017-05-15,2.064
air_4c665a2bfff0da3b_2017-05-16,6.128
air_4c665a2bfff0da3b_2017-05-17,6.813
air_4c665a2bfff0da3b_2017-05-18,5.728
air_4c665a2bfff0da3b_2017-05-19,6.417
air_4c665a2bfff0da3b_2017-05-20,8.354
air_4c665a2bfff0da3b_2017-05-21,2.983
air_4c665a2bfff0da3b_2017-05-22,2.057
air_4c665a2bfff0da3b_2017-05-23,5.983
air_4c665a2bfff0da3b_2017-05-24,6.622
air_4c665a2bfff0da3b_2017-05-25,5.557
air_4c665a2bfff0da3b_2017-05-26,6.211
air_4c665a2bfff0da3b_2017-05-27,7.895
air_4c665a2bfff0da3b_2017-05-28,2.986
air_4c665a2bfff0da3b_2017-05-29,2.211
air_4c665a2bfff0da3b_2017-05-30,6.049
air_4c665a2bfff0da3b_2017-05-31,7.996
air_4c727b55acdee495_2017-04-23,17.750
air_4c727b55acdee495_2017-04-24,12.075
air_4c727b55acdee495_2017-04-25,13.189
air_4c727b55acdee495_2017-04-26,15.895
air_4c727b55acdee495_2017-04-27,16.504
air_4c727b55acdee495_2017-04-28,18.004
air_4c727b55acdee495_2017-04-29,17.650
air_4c727b55acdee495_2017-04-30,17.146
air_4c727b55acdee495_2017-05-01,12.690
air_4c727b55acdee495_2017-05-02,15.464
air_4c727b55acdee495_2017-05-03,20.382
air_4c727b55acdee495_2017-05-04,22.485
air_4c727b55acdee495_2017-05-05,17.698
air_4c727b55acdee495_2017-05-06,16.747
air_4c727b55acdee495_2017-05-07,16.756
air_4c727b55acdee495_2017-05-08,12.941
air_4c727b55acdee495_2017-05-09,12.625
air_4c727b55acdee495_2017-05-10,15.429
air_4c727b55acdee495_2017-05-11,16.497
air_4c727b55acdee495_2017-05-12,16.348
air_4c727b55acdee495_2017-05-13,17.256
air_4c727b55acdee495_2017-05-14,17.533
air_4c727b55acdee495_2017-05-15,12.155
air_4c727b55acdee495_2017-05-16,12.347
air_4c727b55acdee495_2017-05-17,15.160
air_4c727b55acdee495_2017-05-18,16.106
air_4c727b55acdee495_2017-05-19,16.211
air_4c727b55acdee495_2017-05-20,17.032
air_4c727b55acdee495_2017-05-21,17.352
air_4c727b55acdee495_2017-05-22,11.675
air_4c727b55acdee495_2017-05-23,11.950
air_4c727b55acdee495_2017-05-24,14.751
air_4c727b55acdee495_2017-05-25,15.776
air_4c727b55acdee495_2017-05-26,15.790
air_4c727b55acdee495_2017-05-27,16.383
air_4c727b55acdee495_2017-05-28,17.294
air_4c727b55acdee495_2017-05-29,11.901
air_4c727b55acdee495_2017-05-30,12.464
air_4c727b55acdee495_2017-05-31,18.896
air_4cab15ad29c0ffbc_2017-04-23,17.951
air_4cab15ad29c0ffbc_2017-04-24,9.951
air_4cab15ad29c0ffbc_2017-04-25,14.065
air_4cab15ad29c0ffbc_2017-04-26,18.231
air_4cab15ad29c0ffbc_2017-04-27,16.425
air_4cab15ad29c0ffbc_2017-04-28,32.246
air_4cab15ad29c0ffbc_2017-04-29,32.238
air_4cab15ad29c0ffbc_2017-04-30,17.408
air_4cab15ad29c0ffbc_2017-05-01,10.867
air_4cab15ad29c0ffbc_2017-05-02,17.937
air_4cab15ad29c0ffbc_2017-05-03,28.501
air_4cab15ad29c0ffbc_2017-05-04,20.789
air_4cab15ad29c0ffbc_2017-05-05,33.939
air_4cab15ad29c0ffbc_2017-05-06,30.521
air_4cab15ad29c0ffbc_2017-05-07,16.986
air_4cab15ad29c0ffbc_2017-05-08,10.894
air_4cab15ad29c0ffbc_2017-05-09,12.929
air_4cab15ad29c0ffbc_2017-05-10,17.507
air_4cab15ad29c0ffbc_2017-05-11,15.467
air_4cab15ad29c0ffbc_2017-05-12,30.654
air_4cab15ad29c0ffbc_2017-05-13,31.183
air_4cab15ad29c0ffbc_2017-05-14,17.459
air_4cab15ad29c0ffbc_2017-05-15,9.806
air_4cab15ad29c0ffbc_2017-05-16,12.708
air_4cab15ad29c0ffbc_2017-05-17,17.206
air_4cab15ad29c0ffbc_2017-05-18,15.026
air_4cab15ad29c0ffbc_2017-05-19,30.174
air_4cab15ad29c0ffbc_2017-05-20,30.727
air_4cab15ad29c0ffbc_2017-05-21,17.470
air_4cab15ad29c0ffbc_2017-05-22,9.583
air_4cab15ad29c0ffbc_2017-05-23,12.359
air_4cab15ad29c0ffbc_2017-05-24,16.914
air_4cab15ad29c0ffbc_2017-05-25,14.893
air_4cab15ad29c0ffbc_2017-05-26,29.629
air_4cab15ad29c0ffbc_2017-05-27,29.823
air_4cab15ad29c0ffbc_2017-05-28,17.117
air_4cab15ad29c0ffbc_2017-05-29,9.771
air_4cab15ad29c0ffbc_2017-05-30,12.981
air_4cab15ad29c0ffbc_2017-05-31,26.482
air_4cab91146e3d1897_2017-04-23,10.400
air_4cab91146e3d1897_2017-04-24,12.371
air_4cab91146e3d1897_2017-04-25,11.655
air_4cab91146e3d1897_2017-04-26,13.532
air_4cab91146e3d1897_2017-04-27,14.981
air_4cab91146e3d1897_2017-04-28,14.240
air_4cab91146e3d1897_2017-04-29,19.854
air_4cab91146e3d1897_2017-04-30,10.403
air_4cab91146e3d1897_2017-05-01,11.435
air_4cab91146e3d1897_2017-05-02,13.522
air_4cab91146e3d1897_2017-05-03,13.829
air_4cab91146e3d1897_2017-05-04,16.259
air_4cab91146e3d1897_2017-05-05,13.423
air_4cab91146e3d1897_2017-05-06,17.466
air_4cab91146e3d1897_2017-05-07,9.757
air_4cab91146e3d1897_2017-05-08,11.853
air_4cab91146e3d1897_2017-05-09,11.046
air_4cab91146e3d1897_2017-05-10,12.918
air_4cab91146e3d1897_2017-05-11,14.675
air_4cab91146e3d1897_2017-05-12,13.004
air_4cab91146e3d1897_2017-05-13,19.588
air_4cab91146e3d1897_2017-05-14,10.154
air_4cab91146e3d1897_2017-05-15,11.720
air_4cab91146e3d1897_2017-05-16,11.113
air_4cab91146e3d1897_2017-05-17,12.941
air_4cab91146e3d1897_2017-05-18,14.656
air_4cab91146e3d1897_2017-05-19,12.821
air_4cab91146e3d1897_2017-05-20,19.313
air_4cab91146e3d1897_2017-05-21,10.133
air_4cab91146e3d1897_2017-05-22,11.752
air_4cab91146e3d1897_2017-05-23,10.780
air_4cab91146e3d1897_2017-05-24,12.706
air_4cab91146e3d1897_2017-05-25,14.307
air_4cab91146e3d1897_2017-05-26,12.397
air_4cab91146e3d1897_2017-05-27,18.695
air_4cab91146e3d1897_2017-05-28,9.934
air_4cab91146e3d1897_2017-05-29,12.257
air_4cab91146e3d1897_2017-05-30,11.064
air_4cab91146e3d1897_2017-05-31,15.001
air_4cca5666eaf5c709_2017-04-23,32.140
air_4cca5666eaf5c709_2017-04-24,20.795
air_4cca5666eaf5c709_2017-04-25,23.745
air_4cca5666eaf5c709_2017-04-26,30.114
air_4cca5666eaf5c709_2017-04-27,27.966
air_4cca5666eaf5c709_2017-04-28,38.817
air_4cca5666eaf5c709_2017-04-29,27.856
air_4cca5666eaf5c709_2017-04-30,21.880
air_4cca5666eaf5c709_2017-05-01,19.742
air_4cca5666eaf5c709_2017-05-02,30.648
air_4cca5666eaf5c709_2017-05-03,26.990
air_4cca5666eaf5c709_2017-05-04,26.699
air_4cca5666eaf5c709_2017-05-05,33.390
air_4cca5666eaf5c709_2017-05-06,27.884
air_4cca5666eaf5c709_2017-05-07,27.358
air_4cca5666eaf5c709_2017-05-08,20.638
air_4cca5666eaf5c709_2017-05-09,23.142
air_4cca5666eaf5c709_2017-05-10,28.307
air_4cca5666eaf5c709_2017-05-11,26.846
air_4cca5666eaf5c709_2017-05-12,37.349
air_4cca5666eaf5c709_2017-05-13,32.403
air_4cca5666eaf5c709_2017-05-14,30.041
air_4cca5666eaf5c709_2017-05-15,19.734
air_4cca5666eaf5c709_2017-05-16,22.790
air_4cca5666eaf5c709_2017-05-17,27.677
air_4cca5666eaf5c709_2017-05-18,26.300
air_4cca5666eaf5c709_2017-05-19,37.008
air_4cca5666eaf5c709_2017-05-20,32.376
air_4cca5666eaf5c709_2017-05-21,30.473
air_4cca5666eaf5c709_2017-05-22,19.412
air_4cca5666eaf5c709_2017-05-23,21.807
air_4cca5666eaf5c709_2017-05-24,27.106
air_4cca5666eaf5c709_2017-05-25,25.903
air_4cca5666eaf5c709_2017-05-26,36.516
air_4cca5666eaf5c709_2017-05-27,31.733
air_4cca5666eaf5c709_2017-05-28,30.237
air_4cca5666eaf5c709_2017-05-29,19.741
air_4cca5666eaf5c709_2017-05-30,22.898
air_4cca5666eaf5c709_2017-05-31,33.125
air_4ce7b17062a1bf73_2017-04-23,1.624
air_4ce7b17062a1bf73_2017-04-24,4.415
air_4ce7b17062a1bf73_2017-04-25,5.547
air_4ce7b17062a1bf73_2017-04-26,6.753
air_4ce7b17062a1bf73_2017-04-27,6.699
air_4ce7b17062a1bf73_2017-04-28,6.507
air_4ce7b17062a1bf73_2017-04-29,5.170
air_4ce7b17062a1bf73_2017-04-30,1.179
air_4ce7b17062a1bf73_2017-05-01,4.164
air_4ce7b17062a1bf73_2017-05-02,7.580
air_4ce7b17062a1bf73_2017-05-03,7.310
air_4ce7b17062a1bf73_2017-05-04,7.232
air_4ce7b17062a1bf73_2017-05-05,5.317
air_4ce7b17062a1bf73_2017-05-06,4.979
air_4ce7b17062a1bf73_2017-05-07,1.010
air_4ce7b17062a1bf73_2017-05-08,4.512
air_4ce7b17062a1bf73_2017-05-09,5.732
air_4ce7b17062a1bf73_2017-05-10,6.630
air_4ce7b17062a1bf73_2017-05-11,6.605
air_4ce7b17062a1bf73_2017-05-12,8.345
air_4ce7b17062a1bf73_2017-05-13,5.822
air_4ce7b17062a1bf73_2017-05-14,1.312
air_4ce7b17062a1bf73_2017-05-15,4.372
air_4ce7b17062a1bf73_2017-05-16,5.708
air_4ce7b17062a1bf73_2017-05-17,6.667
air_4ce7b17062a1bf73_2017-05-18,6.672
air_4ce7b17062a1bf73_2017-05-19,8.439
air_4ce7b17062a1bf73_2017-05-20,5.805
air_4ce7b17062a1bf73_2017-05-21,1.448
air_4ce7b17062a1bf73_2017-05-22,4.417
air_4ce7b17062a1bf73_2017-05-23,5.527
air_4ce7b17062a1bf73_2017-05-24,6.471
air_4ce7b17062a1bf73_2017-05-25,6.475
air_4ce7b17062a1bf73_2017-05-26,8.199
air_4ce7b17062a1bf73_2017-05-27,5.586
air_4ce7b17062a1bf73_2017-05-28,1.573
air_4ce7b17062a1bf73_2017-05-29,4.355
air_4ce7b17062a1bf73_2017-05-30,5.661
air_4ce7b17062a1bf73_2017-05-31,7.537
air_4d21676ed11f0bac_2017-04-23,14.290
air_4d21676ed11f0bac_2017-04-24,28.646
air_4d21676ed11f0bac_2017-04-25,37.351
air_4d21676ed11f0bac_2017-04-26,33.807
air_4d21676ed11f0bac_2017-04-27,26.144
air_4d21676ed11f0bac_2017-04-28,54.726
air_4d21676ed11f0bac_2017-04-29,35.334
air_4d21676ed11f0bac_2017-04-30,14.308
air_4d21676ed11f0bac_2017-05-01,24.333
air_4d21676ed11f0bac_2017-05-02,41.066
air_4d21676ed11f0bac_2017-05-03,30.565
air_4d21676ed11f0bac_2017-05-04,21.718
air_4d21676ed11f0bac_2017-05-05,48.425
air_4d21676ed11f0bac_2017-05-06,32.962
air_4d21676ed11f0bac_2017-05-07,12.910
air_4d21676ed11f0bac_2017-05-08,26.291
air_4d21676ed11f0bac_2017-05-09,36.807
air_4d21676ed11f0bac_2017-05-10,30.386
air_4d21676ed11f0bac_2017-05-11,25.053
air_4d21676ed11f0bac_2017-05-12,48.801
air_4d21676ed11f0bac_2017-05-13,33.609
air_4d21676ed11f0bac_2017-05-14,13.339
air_4d21676ed11f0bac_2017-05-15,27.513
air_4d21676ed11f0bac_2017-05-16,35.616
air_4d21676ed11f0bac_2017-05-17,30.605
air_4d21676ed11f0bac_2017-05-18,24.346
air_4d21676ed11f0bac_2017-05-19,49.303
air_4d21676ed11f0bac_2017-05-20,33.361
air_4d21676ed11f0bac_2017-05-21,13.090
air_4d21676ed11f0bac_2017-05-22,26.756
air_4d21676ed11f0bac_2017-05-23,33.890
air_4d21676ed11f0bac_2017-05-24,30.031
air_4d21676ed11f0bac_2017-05-25,24.128
air_4d21676ed11f0bac_2017-05-26,47.615
air_4d21676ed11f0bac_2017-05-27,32.338
air_4d21676ed11f0bac_2017-05-28,13.192
air_4d21676ed11f0bac_2017-05-29,27.800
air_4d21676ed11f0bac_2017-05-30,35.719
air_4d21676ed11f0bac_2017-05-31,37.102
air_4d71826793c09b22_2017-04-23,21.368
air_4d71826793c09b22_2017-04-24,20.134
air_4d71826793c09b22_2017-04-25,20.226
air_4d71826793c09b22_2017-04-26,21.697
air_4d71826793c09b22_2017-04-27,21.483
air_4d71826793c09b22_2017-04-28,27.369
air_4d71826793c09b22_2017-04-29,25.223
air_4d71826793c09b22_2017-04-30,20.256
air_4d71826793c09b22_2017-05-01,19.469
air_4d71826793c09b22_2017-05-02,23.515
air_4d71826793c09b22_2017-05-03,21.275
air_4d71826793c09b22_2017-05-04,20.886
air_4d71826793c09b22_2017-05-05,22.860
air_4d71826793c09b22_2017-05-06,23.425
air_4d71826793c09b22_2017-05-07,20.735
air_4d71826793c09b22_2017-05-08,20.863
air_4d71826793c09b22_2017-05-09,20.023
air_4d71826793c09b22_2017-05-10,21.549
air_4d71826793c09b22_2017-05-11,21.051
air_4d71826793c09b22_2017-05-12,24.512
air_4d71826793c09b22_2017-05-13,26.252
air_4d71826793c09b22_2017-05-14,21.085
air_4d71826793c09b22_2017-05-15,19.682
air_4d71826793c09b22_2017-05-16,19.882
air_4d71826793c09b22_2017-05-17,21.314
air_4d71826793c09b22_2017-05-18,20.732
air_4d71826793c09b22_2017-05-19,23.908
air_4d71826793c09b22_2017-05-20,25.706
air_4d71826793c09b22_2017-05-21,20.805
air_4d71826793c09b22_2017-05-22,19.495
air_4d71826793c09b22_2017-05-23,19.109
air_4d71826793c09b22_2017-05-24,20.914
air_4d71826793c09b22_2017-05-25,20.441
air_4d71826793c09b22_2017-05-26,23.324
air_4d71826793c09b22_2017-05-27,24.939
air_4d71826793c09b22_2017-05-28,20.620
air_4d71826793c09b22_2017-05-29,19.911
air_4d71826793c09b22_2017-05-30,19.858
air_4d71826793c09b22_2017-05-31,23.335
air_4d90a22572fa1ec9_2017-04-23,18.801
air_4d90a22572fa1ec9_2017-04-24,8.171
air_4d90a22572fa1ec9_2017-04-25,17.046
air_4d90a22572fa1ec9_2017-04-26,24.645
air_4d90a22572fa1ec9_2017-04-27,21.807
air_4d90a22572fa1ec9_2017-04-28,31.072
air_4d90a22572fa1ec9_2017-04-29,23.242
air_4d90a22572fa1ec9_2017-04-30,15.927
air_4d90a22572fa1ec9_2017-05-01,9.195
air_4d90a22572fa1ec9_2017-05-02,21.416
air_4d90a22572fa1ec9_2017-05-03,23.109
air_4d90a22572fa1ec9_2017-05-04,20.571
air_4d90a22572fa1ec9_2017-05-05,26.596
air_4d90a22572fa1ec9_2017-05-06,21.083
air_4d90a22572fa1ec9_2017-05-07,16.457
air_4d90a22572fa1ec9_2017-05-08,9.636
air_4d90a22572fa1ec9_2017-05-09,16.753
air_4d90a22572fa1ec9_2017-05-10,24.080
air_4d90a22572fa1ec9_2017-05-11,20.643
air_4d90a22572fa1ec9_2017-05-12,28.396
air_4d90a22572fa1ec9_2017-05-13,23.454
air_4d90a22572fa1ec9_2017-05-14,18.091
air_4d90a22572fa1ec9_2017-05-15,8.771
air_4d90a22572fa1ec9_2017-05-16,16.406
air_4d90a22572fa1ec9_2017-05-17,23.634
air_4d90a22572fa1ec9_2017-05-18,20.276
air_4d90a22572fa1ec9_2017-05-19,27.800
air_4d90a22572fa1ec9_2017-05-20,22.812
air_4d90a22572fa1ec9_2017-05-21,18.069
air_4d90a22572fa1ec9_2017-05-22,8.899
air_4d90a22572fa1ec9_2017-05-23,15.671
air_4d90a22572fa1ec9_2017-05-24,23.030
air_4d90a22572fa1ec9_2017-05-25,19.899
air_4d90a22572fa1ec9_2017-05-26,26.813
air_4d90a22572fa1ec9_2017-05-27,22.031
air_4d90a22572fa1ec9_2017-05-28,17.779
air_4d90a22572fa1ec9_2017-05-29,8.048
air_4d90a22572fa1ec9_2017-05-30,16.400
air_4d90a22572fa1ec9_2017-05-31,25.993
air_4de6d887a7b1c1fc_2017-04-23,16.211
air_4de6d887a7b1c1fc_2017-04-24,2.883
air_4de6d887a7b1c1fc_2017-04-25,11.540
air_4de6d887a7b1c1fc_2017-04-26,11.843
air_4de6d887a7b1c1fc_2017-04-27,13.162
air_4de6d887a7b1c1fc_2017-04-28,18.690
air_4de6d887a7b1c1fc_2017-04-29,21.695
air_4de6d887a7b1c1fc_2017-04-30,16.563
air_4de6d887a7b1c1fc_2017-05-01,3.564
air_4de6d887a7b1c1fc_2017-05-02,13.477
air_4de6d887a7b1c1fc_2017-05-03,16.152
air_4de6d887a7b1c1fc_2017-05-04,17.121
air_4de6d887a7b1c1fc_2017-05-05,17.516
air_4de6d887a7b1c1fc_2017-05-06,19.214
air_4de6d887a7b1c1fc_2017-05-07,15.233
air_4de6d887a7b1c1fc_2017-05-08,3.709
air_4de6d887a7b1c1fc_2017-05-09,11.081
air_4de6d887a7b1c1fc_2017-05-10,11.503
air_4de6d887a7b1c1fc_2017-05-11,13.144
air_4de6d887a7b1c1fc_2017-05-12,16.300
air_4de6d887a7b1c1fc_2017-05-13,20.199
air_4de6d887a7b1c1fc_2017-05-14,15.874
air_4de6d887a7b1c1fc_2017-05-15,3.426
air_4de6d887a7b1c1fc_2017-05-16,10.961
air_4de6d887a7b1c1fc_2017-05-17,11.540
air_4de6d887a7b1c1fc_2017-05-18,12.901
air_4de6d887a7b1c1fc_2017-05-19,16.124
air_4de6d887a7b1c1fc_2017-05-20,19.942
air_4de6d887a7b1c1fc_2017-05-21,16.674
air_4de6d887a7b1c1fc_2017-05-22,3.260
air_4de6d887a7b1c1fc_2017-05-23,10.678
air_4de6d887a7b1c1fc_2017-05-24,11.268
air_4de6d887a7b1c1fc_2017-05-25,12.671
air_4de6d887a7b1c1fc_2017-05-26,15.718
air_4de6d887a7b1c1fc_2017-05-27,19.165
air_4de6d887a7b1c1fc_2017-05-28,15.690
air_4de6d887a7b1c1fc_2017-05-29,3.318
air_4de6d887a7b1c1fc_2017-05-30,11.007
air_4de6d887a7b1c1fc_2017-05-31,14.965
air_4dea8d17f6f59c56_2017-04-23,3.697
air_4dea8d17f6f59c56_2017-04-24,8.673
air_4dea8d17f6f59c56_2017-04-25,20.046
air_4dea8d17f6f59c56_2017-04-26,21.430
air_4dea8d17f6f59c56_2017-04-27,19.977
air_4dea8d17f6f59c56_2017-04-28,21.018
air_4dea8d17f6f59c56_2017-04-29,6.331
air_4dea8d17f6f59c56_2017-04-30,3.552
air_4dea8d17f6f59c56_2017-05-01,8.576
air_4dea8d17f6f59c56_2017-05-02,19.288
air_4dea8d17f6f59c56_2017-05-03,25.432
air_4dea8d17f6f59c56_2017-05-04,23.065
air_4dea8d17f6f59c56_2017-05-05,21.528
air_4dea8d17f6f59c56_2017-05-06,5.646
air_4dea8d17f6f59c56_2017-05-07,3.484
air_4dea8d17f6f59c56_2017-05-08,8.672
air_4dea8d17f6f59c56_2017-05-09,19.126
air_4dea8d17f6f59c56_2017-05-10,20.748
air_4dea8d17f6f59c56_2017-05-11,19.450
air_4dea8d17f6f59c56_2017-05-12,20.805
air_4dea8d17f6f59c56_2017-05-13,5.862
air_4dea8d17f6f59c56_2017-05-14,3.454
air_4dea8d17f6f59c56_2017-05-15,8.152
air_4dea8d17f6f59c56_2017-05-16,19.241
air_4dea8d17f6f59c56_2017-05-17,20.769
air_4dea8d17f6f59c56_2017-05-18,19.154
air_4dea8d17f6f59c56_2017-05-19,20.198
air_4dea8d17f6f59c56_2017-05-20,5.874
air_4dea8d17f6f59c56_2017-05-21,3.535
air_4dea8d17f6f59c56_2017-05-22,8.075
air_4dea8d17f6f59c56_2017-05-23,17.991
air_4dea8d17f6f59c56_2017-05-24,20.351
air_4dea8d17f6f59c56_2017-05-25,18.863
air_4dea8d17f6f59c56_2017-05-26,19.673
air_4dea8d17f6f59c56_2017-05-27,6.032
air_4dea8d17f6f59c56_2017-05-28,3.461
air_4dea8d17f6f59c56_2017-05-29,8.365
air_4dea8d17f6f59c56_2017-05-30,18.672
air_4dea8d17f6f59c56_2017-05-31,22.338
air_4e1c38f68f435596_2017-04-23,37.152
air_4e1c38f68f435596_2017-04-24,33.562
air_4e1c38f68f435596_2017-04-25,32.438
air_4e1c38f68f435596_2017-04-26,38.008
air_4e1c38f68f435596_2017-04-27,33.462
air_4e1c38f68f435596_2017-04-28,38.950
air_4e1c38f68f435596_2017-04-29,79.216
